Major.Group,Major.Group.Code,Sub.Major.Group,Sub.Major.Group.Code,Minor.Group,Minor.Group.Code,Unit.Group,Unit.Group.Code,Occupation,Occupation.Code
MANAGERS,1,"Chief Executives, General Managers and Legislators",11,"Chief Executives, General Managers and Legislators",111,Chief Executives and Managing Directors,1111,Chief Executive or Managing Director,111111
MANAGERS,1,"Chief Executives, General Managers and Legislators",11,"Chief Executives, General Managers and Legislators",111,General Managers,1112,Corporate General Manager,111211
MANAGERS,1,"Chief Executives, General Managers and Legislators",11,"Chief Executives, General Managers and Legislators",111,General Managers,1112,Defence Force Senior Officer,111212
MANAGERS,1,"Chief Executives, General Managers and Legislators",11,"Chief Executives, General Managers and Legislators",111,Legislators,1113,Local Government Legislator,111311
MANAGERS,1,"Chief Executives, General Managers and Legislators",11,"Chief Executives, General Managers and Legislators",111,Legislators,1113,Member of Parliament,111312
MANAGERS,1,"Chief Executives, General Managers and Legislators",11,"Chief Executives, General Managers and Legislators",111,Legislators,1113,Legislators nec,111399
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Aquaculture Farmers,1211,Aquaculture Farmer,121111
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Cotton Grower,121211
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Flower Grower,121212
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Fruit or Nut Grower,121213
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,"Grain, Oilseed or Pasture Grower (Aus) \ Field Crop Grower (NZ)",121214
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Grape Grower,121215
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Mixed Crop Farmer,121216
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Sugar Cane Grower,121217
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Turf Grower,121218
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Vegetable Grower (Aus) \ Market Gardener (NZ),121221
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Crop Farmers,1212,Crop Farmers nec,121299
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Apiarist,121311
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Beef Cattle Farmer,121312
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Dairy Cattle Farmer,121313
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Deer Farmer,121314
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Goat Farmer,121315
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Horse Breeder,121316
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Mixed Livestock Farmer,121317
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Pig Farmer,121318
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Poultry Farmer,121321
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Sheep Farmer,121322
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Livestock Farmers,1213,Livestock Farmers nec,121399
MANAGERS,1,Farmers and Farm Managers,12,Farmers and Farm Managers,121,Mixed Crop and Livestock Farmers,1214,Mixed Crop and Livestock Farmer,121411
MANAGERS,1,Specialist Managers,13,"Advertising, Public Relations and Sales Managers",131,"Advertising, Public Relations and Sales Managers",1311,code retired (ANZSCO Revision 1),131111
MANAGERS,1,Specialist Managers,13,"Advertising, Public Relations and Sales Managers",131,"Advertising, Public Relations and Sales Managers",1311,Sales and Marketing Manager,131112
MANAGERS,1,Specialist Managers,13,"Advertising, Public Relations and Sales Managers",131,"Advertising, Public Relations and Sales Managers",1311,Advertising Manager,131113
MANAGERS,1,Specialist Managers,13,"Advertising, Public Relations and Sales Managers",131,"Advertising, Public Relations and Sales Managers",1311,Public Relations Manager,131114
MANAGERS,1,Specialist Managers,13,Business Administration Managers,132,Corporate Services Managers,1321,Corporate Services Manager,132111
MANAGERS,1,Specialist Managers,13,Business Administration Managers,132,Finance Managers,1322,Finance Manager,132211
MANAGERS,1,Specialist Managers,13,Business Administration Managers,132,Human Resource Managers,1323,Human Resource Manager,132311
MANAGERS,1,Specialist Managers,13,Business Administration Managers,132,Policy and Planning Managers,1324,Policy and Planning Manager,132411
MANAGERS,1,Specialist Managers,13,Business Administration Managers,132,Research and Development Managers,1325,Research and Development Manager,132511
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,Construction Managers,1331,Construction Project Manager,133111
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,Construction Managers,1331,Project Builder,133112
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,Engineering Managers,1332,Engineering Manager,133211
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,"Importers, Exporters and Wholesalers",1333,Importer or Exporter,133311
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,"Importers, Exporters and Wholesalers",1333,Wholesaler,133312
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,Manufacturers,1334,Manufacturer,133411
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,Production Managers,1335,Production Manager (Forestry),133511
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,Production Managers,1335,Production Manager (Manufacturing),133512
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,Production Managers,1335,Production Manager (Mining),133513
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,"Supply, Distribution and Procurement Managers",1336,Supply and Distribution Manager,133611
MANAGERS,1,Specialist Managers,13,"Construction, Distribution and Production Managers",133,"Supply, Distribution and Procurement Managers",1336,Procurement Manager,133612
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Child Care Centre Managers,1341,Child Care Centre Manager,134111
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Health and Welfare Services Managers,1342,Medical Administrator (Aus) \ Medical Superintendent (NZ),134211
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Health and Welfare Services Managers,1342,Nursing Clinical Director,134212
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Health and Welfare Services Managers,1342,Primary Health Organisation Manager,134213
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Health and Welfare Services Managers,1342,Welfare Centre Manager,134214
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Health and Welfare Services Managers,1342,Health and Welfare Services Managers nec,134299
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,School Principals,1343,School Principal,134311
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Other Education Managers,1344,Faculty Head,134411
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Other Education Managers,1344,Regional Education Manager,134412
MANAGERS,1,Specialist Managers,13,"Education, Health and Welfare Services Managers",134,Other Education Managers,1344,Education Managers nec,134499
MANAGERS,1,Specialist Managers,13,ICT Managers,135,ICT Managers,1351,Chief Information Officer,135111
MANAGERS,1,Specialist Managers,13,ICT Managers,135,ICT Managers,1351,ICT Project Manager,135112
MANAGERS,1,Specialist Managers,13,ICT Managers,135,ICT Managers,1351,ICT Managers nec,135199
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Commissioned Officers (Management),1391,Commissioned Defence Force Officer,139111
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Commissioned Officers (Management),1391,Commissioned Fire Officer,139112
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Commissioned Officers (Management),1391,Commissioned Police Officer,139113
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Senior Non-commissioned Defence Force Members,1392,Senior Non-commissioned Defence Force Member,139211
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Other Specialist Managers,1399,Arts Administrator or Manager,139911
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Other Specialist Managers,1399,Environmental Manager,139912
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Other Specialist Managers,1399,Laboratory Manager,139913
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Other Specialist Managers,1399,Quality Assurance Manager,139914
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Other Specialist Managers,1399,Sports Administrator,139915
MANAGERS,1,Specialist Managers,13,Miscellaneous Specialist Managers,139,Other Specialist Managers,1399,Specialist Managers nec,139999
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Accommodation and Hospitality Managers,141,Cafe and Restaurant Managers,1411,Cafe or Restaurant Manager,141111
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Accommodation and Hospitality Managers,141,Caravan Park and Camping Ground Managers,1412,Caravan Park and Camping Ground Manager,141211
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Accommodation and Hospitality Managers,141,Hotel and Motel Managers,1413,Hotel or Motel Manager,141311
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Accommodation and Hospitality Managers,141,Licensed Club Managers,1414,Licensed Club Manager,141411
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Accommodation and Hospitality Managers,141,Other Accommodation and Hospitality Managers,1419,Bed and Breakfast Operator,141911
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Accommodation and Hospitality Managers,141,Other Accommodation and Hospitality Managers,1419,Retirement Village Manager,141912
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Accommodation and Hospitality Managers,141,Other Accommodation and Hospitality Managers,1419,Accommodation and Hospitality Managers nec,141999
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Retail Managers,142,Retail Managers,1421,Retail Manager (General),142111
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Retail Managers,142,Retail Managers,1421,Antique Dealer,142112
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Retail Managers,142,Retail Managers,1421,Betting Agency Manager,142113
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Retail Managers,142,Retail Managers,1421,Hair or Beauty Salon Manager,142114
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Retail Managers,142,Retail Managers,1421,Post Office Manager,142115
MANAGERS,1,"Hospitality, Retail and Service Managers",14,Retail Managers,142,Retail Managers,1421,Travel Agency Manager,142116
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Amusement, Fitness and Sports Centre Managers",1491,Amusement Centre Manager,149111
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Amusement, Fitness and Sports Centre Managers",1491,Fitness Centre Manager,149112
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Amusement, Fitness and Sports Centre Managers",1491,Sports Centre Manager,149113
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,Call or Contact Centre and Customer Service Managers,1492,Call or Contact Centre Manager,149211
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,Call or Contact Centre and Customer Service Managers,1492,Customer Service Manager,149212
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,Conference and Event Organisers,1493,Conference and Event Organiser,149311
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,Transport Services Managers,1494,Fleet Manager,149411
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,Transport Services Managers,1494,Railway Station Manager,149412
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,Transport Services Managers,1494,Transport Company Manager,149413
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Other Hospitality, Retail and Service Managers",1499,Boarding Kennel or Cattery Operator,149911
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Other Hospitality, Retail and Service Managers",1499,Cinema or Theatre Manager,149912
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Other Hospitality, Retail and Service Managers",1499,Facilities Manager,149913
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Other Hospitality, Retail and Service Managers",1499,Financial Institution Branch Manager,149914
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Other Hospitality, Retail and Service Managers",1499,Equipment Hire Manager,149915
MANAGERS,1,"Hospitality, Retail and Service Managers",14,"Miscellaneous Hospitality, Retail and Service Managers",149,"Other Hospitality, Retail and Service Managers",1499,"Hospitality, Retail and Service Managers nec",149999
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,"Actors, Dancers and Other Entertainers",2111,Actor,211111
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,"Actors, Dancers and Other Entertainers",2111,Dancer or Choreographer,211112
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,"Actors, Dancers and Other Entertainers",2111,Entertainer or Variety Artist,211113
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,"Actors, Dancers and Other Entertainers",2111,"Actors, Dancers and Other Entertainers nec",211199
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Music Professionals,2112,Composer,211211
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Music Professionals,2112,Music Director,211212
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Music Professionals,2112,Musician (Instrumental),211213
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Music Professionals,2112,Singer,211214
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Music Professionals,2112,Music Professionals nec,211299
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Photographers,2113,Photographer,211311
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Visual Arts and Crafts Professionals,2114,Painter (Visual Arts),211411
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Visual Arts and Crafts Professionals,2114,Potter or Ceramic Artist,211412
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Visual Arts and Crafts Professionals,2114,Sculptor,211413
PROFESSIONALS,2,Arts and Media Professionals,21,Arts Professionals,211,Visual Arts and Crafts Professionals,2114,Visual Arts and Crafts Professionals nec,211499
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Artistic Directors, and Media Producers and Presenters",2121,Artistic Director,212111
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Artistic Directors, and Media Producers and Presenters",2121,Media Producer (excluding Video),212112
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Artistic Directors, and Media Producers and Presenters",2121,Radio Presenter,212113
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Artistic Directors, and Media Producers and Presenters",2121,Television Presenter,212114
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Authors, and Book and Script Editors",2122,Author,212211
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Authors, and Book and Script Editors",2122,Book or Script Editor,212212
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,"Art Director (Film, Television or Stage)",212311
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,"Director (Film, Television, Radio or Stage)",212312
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,Director of Photography,212313
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,Film and Video Editor,212314
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,Program Director (Television or Radio),212315
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,Stage Manager,212316
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,Technical Director,212317
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,Video Producer,212318
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,"Film, Television, Radio and Stage Directors",2123,"Film, Television, Radio and Stage Directors nec",212399
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,Journalists and Other Writers,2124,Copywriter,212411
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,Journalists and Other Writers,2124,Newspaper or Periodical Editor,212412
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,Journalists and Other Writers,2124,Print Journalist,212413
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,Journalists and Other Writers,2124,Radio Journalist,212414
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,Journalists and Other Writers,2124,Technical Writer,212415
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,Journalists and Other Writers,2124,Television Journalist,212416
PROFESSIONALS,2,Arts and Media Professionals,21,Media Professionals,212,Journalists and Other Writers,2124,Journalists and Other Writers nec,212499
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Accountants, Auditors and Company Secretaries",221,Accountants,2211,Accountant (General),221111
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Accountants, Auditors and Company Secretaries",221,Accountants,2211,Management Accountant,221112
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Accountants, Auditors and Company Secretaries",221,Accountants,2211,Taxation Accountant,221113
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Accountants, Auditors and Company Secretaries",221,"Auditors, Company Secretaries and Corporate Treasurers",2212,Company Secretary,221211
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Accountants, Auditors and Company Secretaries",221,"Auditors, Company Secretaries and Corporate Treasurers",2212,Corporate Treasurer,221212
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Accountants, Auditors and Company Secretaries",221,"Auditors, Company Secretaries and Corporate Treasurers",2212,External Auditor,221213
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Accountants, Auditors and Company Secretaries",221,"Auditors, Company Secretaries and Corporate Treasurers",2212,Internal Auditor,221214
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Brokers,2221,Commodities Trader,222111
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Brokers,2221,Finance Broker,222112
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Brokers,2221,Insurance Broker,222113
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Brokers,2221,Financial Brokers nec,222199
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Dealers,2222,Financial Market Dealer,222211
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Dealers,2222,Futures Trader,222212
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Dealers,2222,Stockbroking Dealer,222213
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Dealers,2222,Financial Dealers nec,222299
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Investment Advisers and Managers,2223,Financial Investment Adviser,222311
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Financial Brokers and Dealers, and Investment Advisers",222,Financial Investment Advisers and Managers,2223,Financial Investment Manager,222312
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Human Resource and Training Professionals,223,Human Resource Professionals,2231,Human Resource Adviser,223111
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Human Resource and Training Professionals,223,Human Resource Professionals,2231,Recruitment Consultant,223112
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Human Resource and Training Professionals,223,Human Resource Professionals,2231,Workplace Relations Adviser,223113
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Human Resource and Training Professionals,223,ICT Trainers,2232,ICT Trainer,223211
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Human Resource and Training Professionals,223,Training and Development Professionals,2233,Training and Development Professional,223311
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,"Actuaries, Mathematicians and Statisticians",2241,Actuary,224111
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,"Actuaries, Mathematicians and Statisticians",2241,Mathematician,224112
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,"Actuaries, Mathematicians and Statisticians",2241,Statistician,224113
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,"Archivists, Curators and Records Managers",2242,Archivist,224211
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,"Archivists, Curators and Records Managers",2242,Gallery or Museum Curator,224212
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,"Archivists, Curators and Records Managers",2242,Health Information Manager,224213
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,"Archivists, Curators and Records Managers",2242,Records Manager,224214
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Economists,2243,Economist,224311
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Intelligence and Policy Analysts,2244,Intelligence Officer,224411
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Intelligence and Policy Analysts,2244,Policy Analyst,224412
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Land Economists and Valuers,2245,Land Economist,224511
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Land Economists and Valuers,2245,Valuer,224512
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Librarians,2246,Librarian,224611
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Management and Organisation Analysts,2247,Management Consultant,224711
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Management and Organisation Analysts,2247,Organisation and Methods Analyst,224712
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Other Information and Organisation Professionals,2249,Electorate Officer,224911
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Other Information and Organisation Professionals,2249,Liaison Officer,224912
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Other Information and Organisation Professionals,2249,Migration Agent (Aus) \ Immigration Consultant (NZ),224913
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Other Information and Organisation Professionals,2249,Patents Examiner,224914
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,Information and Organisation Professionals,224,Other Information and Organisation Professionals,2249,Information and Organisation Professionals nec,224999
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,Advertising and Marketing Professionals,2251,Advertising Specialist,225111
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,Advertising and Marketing Professionals,2251,Market Research Analyst,225112
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,Advertising and Marketing Professionals,2251,Marketing Specialist,225113
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,ICT Sales Professionals,2252,ICT Account Manager,225211
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,ICT Sales Professionals,2252,ICT Business Development Manager,225212
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,ICT Sales Professionals,2252,ICT Sales Representative,225213
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,Public Relations Professionals,2253,Public Relations Professional,225311
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,Technical Sales Representatives,2254,Sales Representative (Industrial Products),225411
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,Technical Sales Representatives,2254,Sales Representative (Medical and Pharmaceutical Products),225412
PROFESSIONALS,2,"Business, Human Resource and Marketing Professionals",22,"Sales, Marketing and Public Relations Professionals",225,Technical Sales Representatives,2254,Technical Sales Representatives nec,225499
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Air Transport Professionals,2311,Aeroplane Pilot,231111
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Air Transport Professionals,2311,Air Traffic Controller,231112
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Air Transport Professionals,2311,Flying Instructor,231113
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Air Transport Professionals,2311,Helicopter Pilot,231114
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Air Transport Professionals,2311,Air Transport Professionals nec,231199
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Marine Transport Professionals,2312,Master Fisher,231211
PROFESSIONALS,2,"Design, Engineering, Science and Transport Professionals",23,Air and Marine Transport Professionals,231,Marine Transport Professionals,2312,Ship's Engineer,231212
